method,measurement,n_subjects,n_exact,mean_abs_error,median_abs_error,max_abs_error,rmse,bias,mean_abs_pct_error,max_abs_pct_error,pct_exact
slice,thigh_circumference_left_cm,20.0,0.0,35.47927821260042,46.94656724095546,67.37888372926987,43.21833059198188,33.889431941094514,62.67458772343529,110.93672850231454,0.0
slice,surface_area_arm_left_cm2,20.0,0.0,971.227064567461,952.8357296303553,1371.4671322985716,1017.9253065025674,-922.2061272327488,61.775631971659195,166.26040894153107,0.0
slice,surface_area_arm_right_cm2,20.0,0.0,1053.7154030418565,1067.4704991683302,1563.5796169212967,1100.7798371393146,-1053.7154030418565,57.67673035420787,66.57402028724572,0.0
slice,hip_circumference_cm,20.0,0.0,53.315881350356754,53.19736211182758,73.98111067661264,55.524284303392385,53.315881350356754,49.792715184300384,76.17376638022431,0.0
slice,inseam_left_cm,20.0,0.0,31.918143701008898,34.48011806484862,43.973920190708576,33.177763874062734,31.918143701008898,44.67446505989413,78.31499447221496,0.0
slice,inseam_right_cm,20.0,0.0,31.918143701008898,34.48011806484862,43.973920190708576,33.177763874062734,31.918143701008898,44.67446505989413,78.31499447221496,0.0
slice,surface_area_torso_cm2,20.0,0.0,2547.6596088293045,2853.5934102898946,3414.138970530318,2679.8744407450536,2547.6596088293045,43.92949771973393,64.15395329427986,0.0
slice,waist_circumference_cm,20.0,0.0,37.300225325156724,39.03707098071625,56.563545758195716,39.84528709683004,37.30000967631916,39.246327295519265,66.498747878103,0.0
slice,torso_volume_cm3,20.0,0.0,10977.27710739194,11065.67181757334,27603.241934196172,12185.362526147435,10977.27710739194,35.43172402530465,146.34186078333957,0.0
slice,leg_volume_left_cm3,20.0,1.0,3797.434787266374,2738.174240697508,16273.953790692258,5333.411755632355,768.0244673320391,30.27190508649786,143.0670330643425,5.0
slice,leg_volume_right_cm3,20.0,1.0,3858.33157811298,4241.770556330279,6737.730294192883,4380.878077598495,-1241.2961788761718,29.57050672025225,46.28058355234996,5.0
slice,arm_volume_right_cm3,20.0,1.0,950.1731050969989,841.0262246979619,2754.0998434119338,1246.6095227239962,505.0784780760706,21.62934311798349,59.656791345150744,5.0
